title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
The medieval law merchant: The tyranny of a construct,E Kadens,2015,81,"… This article tests the law merchant story against evidence about the mechanisms of medieval trade. It suggests that medieval commerce had little space for a specialized law, and that …",u3CTgB6aRDwJ,"E Kadens - Journal of Legal Analysis, 2015 - academic.oup.com",[],https://academic.oup.com/jla/article-abstract/7/2/251/1751833,unknown,unknown
