title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Le culte des droits de l'homme,V Zuber,2014,67,"… La Déclaration des droits de l’homme et du citoyen, œuvre éclair du mois d’août 1789, est devenue dès sa promulgation l’un des symboles révolutionnaires les plus populaires en …",zCw9sdCMHEsJ,V Zuber - 2014 - blogdesebastienfath.hautetfort.com,[],http://blogdesebastienfath.hautetfort.com/media/01/01/633885762.pdf,unknown,unknown
DECLARATION DES DROITS DE L'HOMME ET DU CITOYEN,S Britaeva,2016,0,"11. INTRODUCTION Le 16 aout 1789 a ete adopte l'un des principaux actes normatifs de la revolution Francaise-la Declaration des droits de l'homme et du citoyen, qui a eu une …",xdFQEbMaP10J,"S Britaeva - We speak Legal English, German, French, Spanish…, 2016 - elibrary.ru",[],https://elibrary.ru/item.asp?id=27552626,unknown,unknown
