title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
The Wallenberg family of Sweden: Sustainable business development since 1856,"S Jack, M Nordqvist",2021,6,"… active in the south of Sweden. From the start of the Wallenberg family’s business operations, it has worked hard to support enterprise and research in Sweden and internationally. The …",e7CeKBa9lyUJ,"S Jack, M Nordqvist - … family firms' sustainable development …, 2021 - elgaronline.com",[],https://www.elgaronline.com/abstract/edcoll/9781789904413/9781789904413.00021.xml,unknown,unknown
"The Firm, the Bank, and the Family: Military Intelligence and the Wallenbergs in Sweden's Cold War",R Westerberg,2025,0,… This article analyzes the Wallenberg family’s central role within Sweden’s neutrality… Wallenberg’s “finance empire disposed of the best intelligence apparatus in Swedish business” and …,AZYpo1W4CmIJ,"R Westerberg - Enterprise & Society, 2025 - cambridge.org",[],https://www.cambridge.org/core/journals/enterprise-and-society/article/firm-the-bank-and-the-family-military-intelligence-and-the-wallenbergs-in-swedens-cold-war/9C2EABB38292FB04D6D6DD788E42D753,unknown,unknown
