title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Bertelsmann: A Transnational Media Service Giant,"M Tröger, J Becker",2022,7,"… This book analyzes one of the largest media conglomerates worldwide, the Bertelsmann … opportunity to publish this book as part of their Media Giant Series. At Routledge Publisher, we …",3qUV6vKMZ2IJ,"M Tröger, J Becker - 2022 - api.taylorfrancis.com",[],https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781003215608&type=googlepdf,unknown,unknown
