title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Understanding equity & trusts,A Hudson,2021,50,"… If you need help with trusts law, then this is the book for you… law or equity course. The text deals with express trusts, resulting and constructive trusts, the duties of trustees, breach of trust …",eFEoO9lgLY8J,A Hudson - 2021 - api.taylorfrancis.com,[],https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781003223825&type=googlepdf,unknown,unknown
Equity and trusts,S Atkins,2015,12,… Divergence of views of the basis of a resulting trust … ‘law’ in general terms comprising both common law and equity. The courts apply whichever system gives the most appropriate result. …,bmYMDb2RWrUJ,S Atkins - 2015 - api.taylorfrancis.com,[],https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781315737362&type=googlepdf,unknown,unknown
The dynamics of equity and common law: historical perspectives and future directions,D Lee,2024,0,"… and interaction between equity and common law within the English legal system, particularly … As we will be explored later, these are the reasons why the common law rejected the trust. …",7dlgkW1zWt8J,"D Lee - Plymouth Law Review, 2024 - pearl.plymouth.ac.uk",[],https://pearl.plymouth.ac.uk/plr/vol17/iss1/2/,unknown,unknown
Equity and Trusts Law Directions,G Watt,2012,19,… trust goes beyond that of any other judge-made creature. One piece of evidence for this claim is the fact that within this volume you will discover whether a trust … trust-like (‘fiduciary’) duty. …,jKB6FG-2elMJ,G Watt - 2012 - books.google.com,[],https://books.google.com/books?hl=en&lr=&id=GcecAQAAQBAJ&oi=fnd&pg=PP2&dq=equity+common+law+trust&ots=C3GCbkd9Gg&sig=whvZu6QlaP45BI-qjvZFd_AkXu0,unknown,unknown
Principles of equity and trusts,A Hudson,2016,31,… equity and common law 16 1.2.4 The impact of the distinction between common law and equity 16 1.3 Understanding equity … Placing the constructive trust within equity more generally …,dOTZxjmuiBUJ,A Hudson - 2016 - api.taylorfrancis.com,[],https://api.taylorfrancis.com/content/books/mono/download?identifierName=doi&identifierValue=10.4324/9781315650401&type=googlepdf,unknown,unknown
