title,authors,year,citations,abstract,result_id,publication_info,pdf_links,url,total_results,search_time
Monotheism and Yahweh's appropriation of Baal,JS Anderson,2015,96,"… For good measure, the utter depravity of the people is further illustrated with religious practices supposedly borrowed from the neighboring regions: the Topheth, Molech, the horses and …",A-vU6eNEoMsJ,JS Anderson - 2015 - torrossa.com,[],https://www.torrossa.com/it/resources/an/5208963,unknown,unknown
West Semitic Myths and Legends,RM Glassman,2017,0,"… Should we conclude that the Eblaites were not religious? Or … However, we shall show that Baal is not given total authority … your child through the flames of Moloch” 77 —the prophets …",d6PL8Wg--qEJ,"RM Glassman - The Origins of Democracy in Tribes, City-States and …, 2017 - Springer",[],https://link.springer.com/chapter/10.1007/978-3-319-51695-0_47,unknown,unknown
